id,id_partido,id_persona,id_titular,minutos
7657,192,433,1,94
7658,192,437,1,94
7659,192,435,1,94
7660,192,439,1,88
7661,192,99,1,78
7662,192,441,1,94
7663,192,444,2,6
7664,192,429,2,0
7665,192,124,2,0
7666,192,593,2,0
7667,192,420,2,0
7668,192,94,2,0
7669,192,430,2,16
7670,192,117,2,0
7671,192,418,2,0
7672,192,33,1,94
7673,192,43,1,94
7674,192,40,1,94
7675,192,242,1,94
7676,192,36,1,94
7677,192,59,1,75
7678,192,52,1,94
7679,192,588,1,94
7680,192,60,1,94
7681,193,579,1,72
7682,193,56,1,65
7683,193,42,2,0
7684,193,554,2,0
7685,193,50,2,29
7686,193,543,2,19
7687,193,52,2,0
7688,193,510,2,0
7689,193,490,2,22
7690,193,289,2,0
7691,193,37,2,0
7692,193,352,1,94
7693,193,355,1,94
7694,193,360,1,94
7695,193,370,1,56
7696,193,551,1,94
7697,193,359,1,73
7698,193,373,1,94
7699,193,371,1,94
7700,193,366,1,73
7701,193,383,1,94
7702,193,381,1,94
7703,193,348,2,0
7704,193,384,2,21
7705,193,648,2,0
7706,193,363,2,0
7707,193,581,2,0
7708,193,573,2,0
7709,193,659,2,0
7710,193,358,2,38
7711,193,372,2,21
7712,193,624,1,94
7713,193,524,1,94
7714,193,597,1,94
7715,193,633,1,94
7716,193,637,1,94
7717,193,677,1,94
7718,193,646,1,94
7719,193,521,1,94
7720,193,249,1,66
7721,194,639,1,65
7722,194,293,1,81
7723,194,625,2,0
7724,194,644,2,29
7725,194,631,2,0
7726,194,650,2,13
7727,194,629,2,0
7728,194,717,2,0
7729,194,651,2,28
7730,194,645,2,0
7731,194,632,2,0
7732,194,321,1,94
7733,194,330,1,94
7734,194,333,1,94
7735,194,326,1,94
7736,194,334,1,94
7737,194,339,1,84
7738,194,337,1,94
7739,194,345,1,94
7740,194,341,1,88
7741,194,207,1,94
7742,194,350,1,94
7743,194,323,2,0
7744,194,342,2,10
7745,194,327,2,0
7746,194,348,2,6
7747,194,336,2,0
7748,194,331,2,0
7749,194,219,2,0
7750,194,275,2,0
7751,194,284,2,0
7752,194,565,1,94
7753,194,576,1,94
7754,194,53,1,94
7755,194,575,1,94
7756,194,584,1,94
7757,194,583,1,94
7758,194,569,1,81
7759,194,570,1,94
7760,194,56,1,94
7761,195,587,1,69
7762,195,586,1,69
7763,195,590,2,25
7764,195,591,2,25
7765,195,585,2,13
7766,195,45,2,0
7767,195,203,2,0
7768,195,582,2,0
7769,195,47,2,0
7770,195,579,2,0
7771,195,612,2,0
7772,195,33,1,100
7773,195,43,1,100
7774,195,40,1,100
7775,195,242,1,77
7776,195,36,1,80
7777,195,588,1,100
7778,195,52,1,100
7779,195,579,1,100
7780,195,564,1,87
7781,195,60,1,100
7782,195,59,1,100
7783,195,554,2,0
7784,195,48,2,0
7785,195,543,2,0
7786,195,490,2,13
7787,195,56,2,0
7788,195,50,2,0
7789,195,37,2,23
7790,195,289,2,0
7791,195,42,2,20
7792,195,127,1,100
7793,195,132,1,100
7794,195,39,1,100
7795,195,12,1,100
7796,195,128,1,54
7797,195,143,1,100
7798,195,141,1,100
7799,195,173,1,100
7800,195,150,1,100
7801,196,149,1,100
7802,196,26,1,54
7803,196,131,2,0
7804,196,206,2,0
7805,196,13,2,0
7806,196,133,2,0
7807,196,1,2,0
7808,196,647,2,0
7809,196,134,2,46
7811,196,147,2,46
7812,196,602,1,97
7813,196,98,1,97
7814,196,624,1,97
7815,196,100,1,97
7816,196,110,1,97
7817,196,108,1,97
7818,196,96,1,97
7819,196,105,1,97
7820,196,121,1,80
7821,196,114,1,96
7822,196,644,1,78
7823,196,107,2,1
7824,196,117,2,17
7827,196,454,2,0
7829,196,523,2,0
7831,196,93,2,0
7832,196,445,1,97
7833,196,381,1,97
7834,196,451,1,97
7835,196,448,1,97
7836,196,460,1,45
7837,196,469,1,97
7838,196,466,1,97
7839,196,445,1,97
7840,196,468,1,71
7841,197,81,1,78
7842,197,465,1,97
7843,197,454,2,0
7844,197,471,2,52
7845,197,458,2,26
7846,197,138,2,0
7847,197,427,2,19
7848,197,452,2,0
7849,197,457,2,0
7850,197,473,2,0
7851,197,566,2,0
7852,197,536,1,95
7853,197,546,1,95
7854,197,543,1,95
7855,197,540,1,95
7856,197,635,1,95
7857,197,559,1,95
7858,197,560,1,95
7859,197,555,1,95
7860,197,413,1,95
7861,197,563,1,86
7862,197,551,1,74
7864,197,548,2,9
7865,197,537,2,0
7866,197,43,2,0
7867,197,542,2,0
7868,197,557,2,0
7869,197,556,2,21
7870,197,535,2,0
7871,197,22,2,0
7872,197,656,1,95
7873,197,457,1,95
7874,197,661,1,95
7875,197,696,1,95
7876,197,666,1,66
7877,197,468,1,95
7878,197,683,1,77
7879,197,280,1,95
7880,197,725,1,95
7881,198,684,1,95
7882,198,687,1,84
7883,198,667,2,0
7884,198,667,2,0
7885,198,674,2,18
7886,198,682,2,0
7887,198,655,2,0
7888,198,666,2,0
7889,198,709,2,11
7890,198,659,2,29
7891,198,593,2,0
7892,198,185,1,97
7893,198,196,1,97
7894,198,195,1,45
7895,198,129,1,97
7896,198,189,1,97
7897,198,213,1,97
7898,198,215,1,97
7899,198,221,1,68
7900,198,472,1,76
7901,198,47,1,97
7902,198,227,1,97
7903,198,519,2,0
7904,198,571,2,0
7905,198,669,2,29
7906,198,201,2,21
7908,198,199,2,0
7909,198,717,2,0
7910,198,194,2,52
7912,198,228,1,97
7913,198,396,1,97
7914,198,234,1,97
7915,198,239,1,97
7916,198,476,1,97
7917,198,248,1,97
7918,198,243,1,89
7919,198,244,1,97
7920,198,253,1,97
7921,199,262,1,78
7922,199,255,1,89
7923,199,230,2,0
7924,199,246,2,8
7925,199,235,2,0
7926,199,184,2,0
7927,199,510,2,19
7928,199,252,2,8
7929,199,233,2,0
7930,199,247,2,0
7931,199,290,1,93
7932,199,301,1,93
7933,199,296,1,93
7934,199,298,1,93
7935,199,293,1,93
7936,199,304,1,93
7937,199,309,1,93
7938,199,308,1,93
7939,199,315,1,78
7940,199,316,1,82
7941,199,312,1,74
7942,199,292,2,0
7943,199,294,2,0
7944,199,248,2,11
7945,199,302,2,0
7946,199,213,2,0
7947,199,318,2,19
7948,199,240,2,0
7949,199,299,2,0
7950,199,311,2,15
7951,199,246,1,93
7952,199,297,1,93
7953,199,299,1,93
7954,199,313,1,93
7955,199,307,1,93
7956,199,302,1,68
7957,199,312,1,93
7958,199,296,1,49
7959,199,301,1,93
7960,199,320,1,93
7961,200,311,1,75
7962,200,313,2,0
7963,200,316,2,0
7964,200,292,2,0
7965,200,316,2,25
7967,200,315,2,44
7968,200,125,2,0
7969,200,317,2,0
7970,200,308,2,18
7971,200,414,1,95
7972,200,427,1,87
7973,200,426,1,95
7974,200,425,1,95
7975,200,424,1,95
7976,200,433,1,69
7977,200,437,1,95
7978,200,435,1,95
7979,200,439,1,95
7980,200,99,1,61
7981,200,441,1,95
7982,200,117,2,8
7983,200,94,2,0
7984,200,593,2,0
7985,200,430,2,34
7986,200,428,2,0
7987,200,124,2,0
7988,200,429,2,0
7989,200,418,2,0
7990,200,444,2,26
7991,200,479,1,95
7992,200,487,1,95
7993,200,480,1,95
7994,200,485,1,95
7995,200,82,1,23
7996,200,489,1,95
7997,200,490,1,22
7998,200,494,1,95
7999,200,491,1,95
8000,200,497,1,95
8001,201,245,1,95
8002,201,498,2,30
8003,201,68,2,0
8004,201,493,2,0
8005,201,566,2,43
8006,201,87,2,0
8007,201,71,2,0
8008,201,71,2,0
8009,201,85,2,0
8010,201,62,2,72
8011,201,352,1,94
8012,201,355,1,94
8013,201,360,1,94
8014,201,363,1,94
8015,201,551,1,94
8016,201,359,1,94
8017,201,371,1,94
8018,201,366,1,62
8019,201,384,1,62
8020,201,358,1,76
8021,201,373,1,94
8022,201,581,2,0
8023,201,659,2,0
8024,201,383,2,32
8025,201,573,2,0
8026,201,348,2,0
8027,201,372,2,18
8028,201,381,2,32
8029,201,337,2,0
8030,201,648,2,0
8031,201,565,1,94
8032,201,575,1,94
8033,201,576,1,94
8034,201,569,1,94
8035,201,570,1,94
8036,201,579,1,80
8037,201,583,1,94
8038,201,590,1,94
8039,201,56,1,80
8040,201,585,1,94
8041,202,587,1,80
8042,202,48,2,0
8043,202,45,2,0
8044,202,584,2,14
8045,202,612,2,0
8046,202,582,2,14
8047,202,586,2,0
8048,202,591,2,14
8049,202,47,2,0
8050,202,53,2,0
8051,202,154,1,98
8052,202,166,1,98
8053,202,455,1,98
8054,202,170,1,98
8055,202,424,1,88
8056,202,175,1,98
8057,202,179,1,98
8058,202,167,1,53
8059,202,168,1,98
8060,202,622,1,98
8061,202,437,1,75
8062,202,169,2,23
8063,202,156,2,0
8064,202,385,2,0
8065,202,385,2,0
8066,202,433,2,10
8067,202,182,2,0
8068,202,153,2,0
8069,202,162,2,45
8070,202,153,2,0
8071,202,261,1,98
8072,202,270,1,98
8073,202,266,1,98
8074,202,271,1,98
8075,202,276,1,98
8076,202,59,1,98
8077,202,281,1,74
8078,202,268,1,79
8079,202,107,1,45
8080,202,286,1,98
8081,203,287,1,98
8082,203,267,2,53
8083,203,161,2,0
8084,203,278,2,24
8086,203,284,2,19
8087,203,138,2,0
8088,203,269,2,0
8089,203,288,2,0
8090,203,272,2,0
8091,203,125,1,94
8092,203,297,1,94
8093,203,292,1,94
8094,203,299,1,94
8095,203,307,1,64
8096,203,308,1,67
8097,203,312,1,94
8098,203,315,1,64
8099,203,301,1,94
8100,203,320,1,94
8101,203,311,1,94
8102,203,313,2,0
8103,203,296,2,30
8104,203,316,2,27
8106,203,316,2,0
8107,203,317,2,0
8108,203,302,2,30
8109,203,246,2,0
8110,203,313,2,0
8111,203,228,1,94
8112,203,396,1,94
8113,203,234,1,94
8114,203,239,1,94
8115,203,476,1,94
8116,203,243,1,94
8117,203,249,1,84
8118,203,244,1,94
8119,203,431,1,71
8120,203,262,1,94
8121,204,255,1,71
8122,204,247,2,0
8123,204,252,2,0
8124,204,230,2,0
8125,204,258,2,23
8126,204,184,2,0
8127,204,235,2,23
8128,204,233,2,0
8130,204,248,2,10
8131,204,655,1,105
8132,204,457,1,105
8133,204,667,1,105
8134,204,696,1,84
8135,204,659,1,89
8136,204,468,1,105
8137,204,280,1,105
8138,204,674,1,59
8139,204,725,1,105
8140,204,684,1,105
8141,204,687,1,78
8142,204,683,2,16
8143,204,593,2,0
8144,204,666,2,0
8146,204,682,2,21
8147,204,666,2,0
8148,204,667,2,0
8149,204,709,2,46
8150,204,656,2,0
8151,204,554,1,105
8152,204,43,1,105
8153,204,40,1,105
8154,204,242,1,105
8155,204,36,1,105
8156,204,52,1,21
8157,204,588,1,105
8158,204,579,1,96
8159,204,564,1,105
8160,204,60,1,87
8161,205,59,1,105
8162,205,35,2,0
8163,205,56,2,9
8164,205,42,2,0
8165,205,289,2,0
8166,205,37,2,18
8167,205,543,2,0
8168,205,52,2,84
8169,205,490,2,0
8170,205,50,2,0
8171,205,127,1,96
8172,205,131,1,96
8173,205,134,1,96
8174,205,39,1,96
8175,205,133,1,96
8176,205,143,1,51
8177,205,141,1,65
8178,205,173,1,96
8179,205,647,1,56
8180,205,149,1,96
8181,205,147,1,96
8182,205,128,2,0
8184,205,26,2,0
8185,205,150,2,40
8186,205,132,2,0
8187,205,147,2,31
8188,205,136,2,45
8189,205,1,2,0
8190,205,35,2,0
8191,205,185,1,96
8192,205,196,1,96
8193,205,195,1,96
8194,205,129,1,96
8195,205,189,1,96
8196,205,213,1,96
8197,205,215,1,96
8198,205,212,1,96
8199,205,227,1,79
8200,205,669,1,74
8201,206,47,1,91
8202,206,717,2,0
8203,206,201,2,22
8204,206,199,2,0
8205,206,571,2,0
8206,206,126,2,0
8207,206,519,2,0
8208,206,472,2,17
8209,206,194,2,5
8210,206,221,2,0
8211,206,479,1,96
8212,206,487,1,96
8213,206,486,1,96
8214,206,489,1,96
8215,206,480,1,96
8216,206,498,1,96
8217,206,494,1,80
8218,206,485,1,96
8219,206,245,1,71
8220,206,491,1,96
8221,206,497,1,96
8222,206,68,2,0
8223,206,100,2,0
8224,206,566,2,0
8225,206,62,2,0
8226,206,71,2,0
8227,206,484,2,16
8228,206,71,2,0
8229,206,85,2,0
8230,206,504,2,25
8231,206,536,1,96
8232,206,546,1,96
8233,206,543,1,68
8234,206,540,1,63
8235,206,635,1,96
8236,206,559,1,96
8237,206,560,1,42
8238,206,22,1,96
8239,206,413,1,96
8240,206,563,1,96
8241,207,551,1,96
8242,207,535,2,0
8243,207,43,2,0
8244,207,556,2,0
8245,207,562,2,0
8246,207,539,2,28
8247,207,548,2,0
8249,207,545,2,33
8250,207,555,2,54
8251,207,228,1,95
8252,207,235,1,95
8253,207,396,1,95
8254,207,239,1,95
8255,207,476,1,95
8256,207,243,1,95
8257,207,244,1,82
8258,207,249,1,95
8259,207,431,1,95
8260,207,262,1,62
8261,207,255,1,82
8262,207,253,2,13
8263,207,246,2,0
8264,207,248,2,0
8265,207,252,2,0
8266,207,247,2,0
8267,207,233,2,0
8268,207,258,2,33
8269,207,230,2,0
8271,207,593,1,95
8272,207,578,1,95
8273,207,426,1,95
8274,207,425,1,95
8275,207,424,1,70
8276,207,435,1,95
8277,207,437,1,95
8278,207,438,1,95
8279,207,439,1,95
8280,207,433,1,95
8281,208,441,1,95
8282,208,429,2,0
8283,208,430,2,0
8284,208,436,2,0
8285,208,427,2,0
8286,208,416,2,0
8287,208,444,2,0
8288,208,428,2,25
8289,208,94,2,0
8290,208,99,2,0
8291,208,125,1,100
8292,208,297,1,100
8293,208,299,1,100
8294,208,313,1,100
8295,208,307,1,100
8296,208,308,1,27
8297,208,312,1,100
8298,208,296,1,26
8299,208,315,1,83
8300,208,320,1,100
8301,208,311,1,100
8303,208,316,2,42
8304,208,317,2,17
8305,208,313,2,0
8306,208,246,2,0
8307,208,301,2,32
8308,208,302,2,52
8309,208,292,2,0
8310,208,316,2,21
8311,208,602,1,100
8312,208,98,1,100
8313,208,624,1,100
8314,208,100,1,100
8315,208,110,1,100
8316,208,108,1,100
8317,208,111,1,100
8318,208,96,1,100
8319,208,105,1,100
8320,208,117,1,75
8321,209,114,1,93
8323,209,93,2,0
8325,209,644,2,7
8326,209,107,2,0
8327,209,102,2,0
8328,209,641,2,0
8330,209,99,2,0
8331,209,445,1,97
8332,209,451,1,97
8333,209,448,1,71
8334,209,445,1,97
8335,209,457,1,97
8336,209,466,1,97
8337,209,469,1,97
8338,209,458,1,82
8339,209,465,1,45
8340,209,471,1,97
8341,209,81,1,97
8342,209,456,2,52
8343,209,460,2,15
8344,209,566,2,0
8345,209,476,2,0
8346,209,381,2,26
8347,209,452,2,0
8348,209,454,2,0
8349,209,427,2,0
8350,209,473,2,0
8351,209,321,1,97
8352,209,330,1,97
8353,209,327,1,97
8354,209,326,1,97
8355,209,334,1,97
8356,209,337,1,97
8357,209,339,1,97
8358,209,345,1,97
8359,209,207,1,97
8360,209,341,1,97
8361,210,350,1,60
8362,210,333,2,0
8363,210,322,2,0
8364,210,348,2,37
8365,210,336,2,0
8366,210,219,2,0
8367,210,342,2,0
8368,210,284,2,0
8369,210,325,2,0
8370,210,260,2,0
8371,210,154,1,95
8372,210,166,1,95
8373,210,157,1,95
8374,210,167,1,95
8375,210,162,1,95
8376,210,175,1,95
8377,210,424,1,95
8378,210,179,1,95
8379,210,437,1,92
8380,210,169,1,64
8381,210,622,1,78
8382,210,455,2,0
8383,210,170,2,0
8384,210,182,2,3
8385,210,385,2,0
8386,210,153,2,0
8387,210,156,2,0
8388,210,168,2,31
8389,210,433,2,17
8390,210,385,2,0
8391,210,352,1,95
8392,210,355,1,95
8393,210,360,1,95
8394,210,363,1,62
8395,210,551,1,95
8396,210,359,1,77
8397,210,373,1,95
8398,210,371,1,95
8399,210,366,1,62
8400,210,383,1,95
8401,211,381,1,95
8402,211,370,2,0
8403,211,372,2,18
8404,211,384,2,33
8405,211,348,2,0
8406,211,659,2,0
8407,211,573,2,0
8408,211,648,2,0
8409,211,356,2,0
8410,211,358,2,33
8411,211,64,1,94
8412,211,5,1,94
8413,211,8,1,94
8414,211,304,1,94
8415,211,12,1,94
8416,211,361,1,94
8417,211,21,1,77
8418,211,19,1,94
8419,211,28,1,94
8420,211,20,1,94
8421,211,27,1,94
8422,211,30,2,17
8423,211,546,2,0
8424,211,517,2,0
8425,211,2,2,0
8426,211,365,2,0
8427,211,381,2,0
8429,211,7,2,0
8430,211,377,2,0
8431,211,388,1,94
8432,211,393,1,94
8433,211,396,1,94
8434,211,395,1,94
8435,211,299,1,94
8436,211,400,1,94
8437,211,407,1,94
8438,211,405,1,94
8439,211,305,1,94
8440,211,412,1,94
8441,212,410,1,83
8442,212,392,2,0
8443,212,627,2,0
8444,212,403,2,11
8445,212,325,2,0
8446,212,406,2,0
8447,212,389,2,0
8448,212,747,2,0
8449,212,391,2,0
8450,212,401,2,0
8451,212,625,1,97
8452,212,524,1,97
8453,212,597,1,97
8454,212,633,1,97
8455,212,637,1,97
8456,212,677,1,77
8457,212,646,1,97
8458,212,521,1,97
8459,212,651,1,77
8460,212,249,1,68
8461,212,293,1,97
8462,212,631,2,0
8463,212,645,2,0
8464,212,639,2,29
8465,212,629,2,0
8466,212,624,2,0
8467,212,632,2,0
8468,212,650,2,20
8469,212,644,2,0
8470,212,648,2,20
8471,212,290,1,97
8472,212,301,1,97
8473,212,296,1,97
8474,212,298,1,97
8475,212,293,1,92
8476,212,304,1,97
8477,212,309,1,97
8478,212,308,1,97
8479,212,315,1,90
8480,212,316,1,97
8481,213,312,1,60
8482,213,302,2,0
8483,213,292,2,0
8484,213,311,2,7
8485,213,248,2,0
8486,213,299,2,0
8487,213,240,2,0
8488,213,294,2,5
8489,213,213,2,0
8490,213,318,2,37
8491,213,565,1,96
8492,213,576,1,96
8493,213,575,1,96
8494,213,53,1,96
8495,213,570,1,96
8496,213,579,1,73
8497,213,584,1,96
8498,213,585,1,96
8499,213,56,1,96
8500,213,590,1,87
8501,213,587,1,91
8502,213,586,2,0
8503,213,591,2,0
8504,213,203,2,0
8505,213,583,2,23
8506,213,569,2,9
8507,213,582,2,0
8508,213,45,2,0
8509,213,68,2,0
8510,213,47,2,5
8511,213,261,1,96
8512,213,270,1,96
8513,213,274,1,96
8514,213,266,1,96
8515,213,271,1,56
8516,213,276,1,96
8517,213,281,1,89
8518,213,161,1,56
8519,213,267,1,96
8520,213,284,1,96
8521,214,286,1,96
8522,214,287,2,40
8523,214,288,2,0
8524,214,269,2,0
8526,214,138,2,0
8527,214,59,2,40
8528,214,107,2,0
8529,214,166,2,0
8530,214,268,2,0
8531,214,388,1,93
8532,214,393,1,93
8533,214,396,1,93
8534,214,395,1,93
8535,214,299,1,93
8536,214,406,1,93
8537,214,407,1,93
8538,214,405,1,93
8539,214,305,1,66
8540,214,554,1,93
8541,214,314,1,93
8542,214,391,2,0
8543,214,401,2,0
8544,214,627,2,0
8545,214,392,2,0
8546,214,389,2,0
8547,214,386,2,0
8548,214,325,2,0
8549,214,410,2,27
8550,214,747,2,0
8551,214,656,1,93
8552,214,457,1,93
8553,214,661,1,93
8554,214,696,1,93
8555,214,659,1,93
8556,214,468,1,70
8557,214,280,1,93
8558,214,682,1,93
8559,214,683,1,93
8560,214,725,1,93
8561,215,684,1,83
8562,215,655,2,0
8564,215,709,2,10
8565,215,667,2,0
8566,215,669,2,0
8567,215,669,2,0
8568,215,674,2,23
8569,215,678,2,0
8570,215,666,2,0
8571,215,536,1,95
8572,215,546,1,95
8573,215,543,1,95
8574,215,199,1,95
8575,215,635,1,91
8576,215,559,1,95
8577,215,560,1,95
8578,215,22,1,91
8579,215,413,1,95
8580,215,563,1,95
8581,215,551,1,82
8582,215,355,2,0
8583,215,555,2,0
8584,215,556,2,13
8585,215,542,2,0
8586,215,535,2,0
8587,215,545,2,4
8588,215,548,2,0
8589,215,562,2,0
8590,215,651,2,4
8591,215,127,1,95
8592,215,132,1,95
8593,215,131,1,95
8594,215,134,1,35
8595,215,143,1,60
8596,215,136,1,95
8597,215,647,1,95
8598,215,128,1,95
8599,215,147,1,95
8600,215,173,1,25
8601,216,150,1,95
8602,216,13,2,0
8603,216,1,2,0
8604,216,151,2,0
8605,216,133,2,0
8606,216,252,2,35
8607,216,206,2,0
8608,216,272,2,70
8609,216,753,2,60
8610,216,149,2,0
8611,216,414,1,94
8612,216,578,1,94
8613,216,426,1,94
8614,216,425,1,94
8615,216,424,1,94
8616,216,433,1,94
8617,216,437,1,94
8618,216,438,1,94
8619,216,439,1,94
8620,216,440,1,60
8621,216,441,1,94
8622,216,593,2,0
8623,216,99,2,0
8624,216,444,2,0
8625,216,429,2,0
8626,216,428,2,0
8627,216,94,2,0
8628,216,435,2,34
8629,216,436,2,0
8630,216,427,2,0
8631,216,656,1,94
8632,216,457,1,94
8633,216,661,1,94
8634,216,696,1,94
8635,216,659,1,78
8636,216,468,1,77
8637,216,280,1,94
8638,216,674,1,77
8639,216,683,1,94
8640,216,687,1,94
8641,217,725,1,94
8642,217,666,2,16
8643,217,667,2,0
8644,217,655,2,0
8645,217,678,2,17
8646,217,682,2,0
8647,217,669,2,0
8648,217,709,2,0
8649,217,479,2,0
8650,217,684,2,17
8651,217,388,1,95
8652,217,393,1,95
8653,217,396,1,95
8654,217,395,1,95
8655,217,299,1,95
8656,217,400,1,95
8657,217,407,1,95
8658,217,314,1,69
8659,217,405,1,95
8660,217,554,1,95
8661,217,410,1,88
8662,217,389,2,0
8663,217,305,2,26
8664,217,391,2,0
8665,217,325,2,0
8666,217,392,2,0
8667,217,408,2,7
8668,217,401,2,0
8669,217,627,2,0
8670,217,406,2,0
8671,217,228,1,95
8672,217,235,1,95
8673,217,396,1,95
8674,217,238,1,95
8675,217,476,1,95
8676,217,243,1,95
8677,217,249,1,80
8678,217,251,1,95
8679,217,253,1,68
8680,217,510,1,95
8681,218,258,1,85
8682,218,431,2,27
8683,218,234,2,0
8684,218,246,2,15
8685,218,247,2,0
8686,218,233,2,0
8687,218,262,2,10
8688,218,241,2,0
8689,218,230,2,0
8690,218,248,2,0
8691,218,321,1,94
8692,218,330,1,94
8693,218,327,1,94
8694,218,326,1,94
8695,218,333,1,94
8696,218,337,1,94
8697,218,345,1,94
8698,218,339,1,94
8699,218,341,1,71
8700,218,350,1,94
8701,218,349,1,67
8702,218,284,2,0
8703,218,335,2,0
8704,218,325,2,0
8705,218,336,2,0
8706,218,334,2,0
8707,218,207,2,27
8708,218,342,2,23
8709,218,347,2,0
8710,218,323,2,0
8711,218,290,1,94
8712,218,297,1,94
8713,218,299,1,94
8714,218,313,1,94
8715,218,308,1,94
8716,218,338,1,70
8717,218,312,1,94
8718,218,296,1,94
8719,218,301,1,94
8720,218,317,1,62
8721,219,315,1,62
8722,219,304,2,32
8723,219,302,2,0
8724,219,125,2,0
8725,219,311,2,32
8726,219,292,2,0
8727,219,246,2,0
8728,219,313,2,0
8729,219,316,2,24
8730,219,554,1,93
8731,219,43,1,93
8732,219,40,1,93
8733,219,242,1,93
8734,219,36,1,93
8735,219,52,1,93
8736,219,588,1,74
8737,219,579,1,93
8738,219,56,1,64
8739,219,60,1,93
8740,219,59,1,84
8741,219,42,2,0
8742,219,581,2,29
8743,219,518,2,19
8744,219,45,2,0
8745,219,35,2,0
8746,219,50,2,0
8747,219,543,2,9
8748,219,490,2,0
8749,219,37,2,0
8750,219,625,1,93
8751,219,524,1,93
8752,219,597,1,93
8753,219,633,1,93
8754,219,637,1,93
8755,219,677,1,93
8756,219,646,1,80
8757,219,521,1,93
8758,219,651,1,80
8759,219,654,1,93
8760,219,293,1,70
8761,220,249,2,13
8762,220,644,2,0
8763,220,639,2,13
8764,220,629,2,0
8765,220,642,2,0
8766,220,650,2,0
8767,220,648,2,23
8768,220,635,2,0
8769,220,624,2,0
8770,220,261,1,97
8771,220,157,1,97
8772,220,266,1,97
8773,220,270,1,97
8774,220,276,1,60
8775,220,281,1,97
8776,220,268,1,83
8777,220,107,1,97
8778,220,286,1,97
8779,220,285,1,97
8780,220,287,1,76
8781,220,138,2,0
8782,220,166,2,0
8783,220,161,2,21
8784,220,161,2,0
8785,220,288,2,0
8786,220,158,2,37
8787,220,284,2,14
8788,220,267,2,0
8789,220,269,2,0
8790,220,445,1,97
8791,220,451,1,97
8792,220,448,1,97
8793,220,445,1,97
8794,220,457,1,97
8795,220,466,1,97
8796,220,469,1,97
8797,220,456,1,97
8798,220,458,1,97
8799,220,471,1,88
8800,220,81,1,90
8801,221,427,2,0
8802,221,461,2,0
8803,221,454,2,0
8804,221,452,2,0
8805,221,566,2,0
8806,221,460,2,0
8807,221,473,2,9
8808,221,476,2,7
8809,221,467,2,0
8810,221,185,1,99
8811,221,196,1,99
8812,221,195,1,87
8813,221,129,1,99
8814,221,189,1,99
8815,221,213,1,99
8816,221,215,1,89
8817,221,212,1,99
8818,221,227,1,99
8819,221,669,1,78
8820,221,47,1,59
8821,221,194,2,0
8822,221,221,2,0
8823,221,205,2,0
8824,221,519,2,21
8825,221,126,2,0
8826,221,472,2,0
8827,221,571,2,0
8828,221,7,2,10
8829,221,201,2,40
8830,221,479,1,99
8831,221,487,1,99
8832,221,486,1,99
8833,221,489,1,99
8834,221,480,1,99
8835,221,498,1,99
8836,221,494,1,85
8837,221,485,1,99
8838,221,245,1,99
8839,221,491,1,99
8840,221,497,1,99
8841,222,484,2,0
8842,222,566,2,0
8843,222,496,2,0
8844,222,62,2,0
8845,222,71,2,0
8846,222,68,2,0
8847,222,490,2,14
8848,222,85,2,0
8849,222,504,2,0
8850,222,602,1,96
8851,222,98,1,81
8852,222,115,1,96
8853,222,100,1,96
8854,222,108,1,96
8855,222,111,1,96
8856,222,102,1,63
8857,222,105,1,96
8858,222,121,1,96
8859,222,114,1,96
8860,222,644,1,62
8861,222,93,2,0
8862,222,641,2,34
8863,222,107,2,0
8864,222,96,2,33
8865,222,95,2,0
8866,222,117,2,15
8867,222,99,2,0
8868,222,548,2,0
8869,222,624,2,0
8870,222,64,1,96
8871,222,5,1,96
8872,222,361,1,96
8873,222,12,1,96
8874,222,11,1,96
8875,222,19,1,68
8876,222,23,1,96
8877,222,19,1,96
8878,222,27,1,81
8879,222,28,1,69
8880,222,20,1,71
8881,223,31,2,0
8882,223,30,2,15
8883,223,377,2,0
8884,223,21,2,28
8885,223,287,2,0
8886,223,4,2,0
8887,223,8,2,25
8888,223,16,2,0
8889,223,304,2,0
8890,223,290,1,94
8891,223,301,1,94
8892,223,296,1,94
8893,223,298,1,94
8894,223,293,1,94
8895,223,304,1,94
8896,223,309,1,60
8897,223,305,1,94
8898,223,315,1,60
8899,223,246,1,90
8900,223,316,1,94
8901,223,299,2,0
8902,223,318,2,4
8903,223,232,2,34
8904,223,213,2,0
8905,223,292,2,0
8906,223,311,2,0
8907,223,312,2,0
8908,223,320,2,34
8909,223,310,2,0
8910,223,154,1,94
8911,223,177,1,94
8912,223,157,1,94
8913,223,167,1,94
8914,223,162,1,94
8915,223,175,1,94
8916,223,424,1,94
8917,223,433,1,60
8918,223,437,1,60
8919,223,622,1,79
8920,223,168,1,94
8921,224,181,2,34
8922,224,182,2,0
8923,224,156,2,0
8924,224,179,2,34
8925,224,455,2,0
8926,224,169,2,15
8927,224,165,2,0
8928,224,170,2,0
8929,224,166,2,0
8930,224,228,1,96
8931,224,235,1,96
8932,224,396,1,96
8933,224,238,1,96
8934,224,476,1,96
8935,224,243,1,96
8936,224,251,1,96
8937,224,249,1,75
8938,224,431,1,96
8939,224,510,1,96
8940,224,258,1,82
8941,224,263,2,0
8942,224,233,2,0
8943,224,262,2,21
8944,224,230,2,0
8945,224,241,2,0
8946,224,234,2,0
8947,224,247,2,0
8948,224,239,2,0
8949,224,246,2,14
