id,id_partido,id_persona,id_tipo_accion,minuto
2727,121,199,10,64
2728,121,519,10,47
2729,121,189,6,87
2730,121,213,6,26
2731,80,21,11,33
2732,121,215,9,14
2733,121,213,9,7
2734,121,213,6,33
2735,121,206,9,65
2736,121,539,9,90
2737,121,47,9,76
2738,298,39,1,66
2739,121,519,9,65
2740,121,206,10,85
2741,354,479,7,31
2742,121,212,10,78
2743,122,316,10,72
2744,26,81,11,32
2745,122,298,10,69
2746,122,316,10,79
2747,122,320,10,72
2748,122,305,10,66
2749,122,293,10,64
2750,122,301,10,81
2751,122,305,9,38
2752,309,348,1,7
2753,122,312,9,13
2754,122,311,9,29
2755,122,308,9,21
2756,122,316,9,5
2757,220,284,2,36
2758,122,318,9,49
2759,122,448,6,1
2760,156,407,11,21
2761,122,468,9,47
2762,205,47,7,30
2763,122,465,9,5
2764,122,471,9,39
2765,62,548,11,90
2766,122,448,9,22
2767,122,445,9,76
2768,122,457,9,23
2769,123,581,6,29
2770,123,53,9,75
2771,123,518,9,58
2773,123,43,6,9
2774,10,335,7,4
2775,155,43,1,68
2776,123,564,9,16
2777,123,490,9,30
2778,123,50,9,40
2779,123,579,9,27
2780,123,111,6,16
2781,123,105,6,70
2782,123,644,9,7
2784,246,320,11,69
2785,123,108,9,8
2786,123,105,9,14
2787,123,99,9,81
2788,123,548,9,1
2789,124,381,9,32
2791,124,358,9,41
2792,124,372,9,57
2793,124,364,6,78
2794,124,373,9,39
2795,56,491,2,67
2796,124,590,9,13
2797,124,82,6,85
2798,124,82,9,87
2799,124,496,9,20
2800,124,495,9,83
2801,124,487,9,17
2802,124,491,9,73
2803,124,504,9,86
2804,124,486,6,85
2805,124,496,6,63
2806,125,320,10,51
2807,125,338,6,76
2808,125,315,6,62
2809,125,297,6,56
2810,125,312,9,17
2811,125,302,9,8
2812,125,296,9,71
2813,125,301,9,76
2814,125,315,9,26
2815,322,213,2,22
2816,268,559,1,71
2817,125,316,9,51
2818,125,311,6,23
2819,125,647,6,56
2820,125,26,6,13
2821,319,360,11,83
2822,125,647,9,42
2823,125,173,9,40
2824,125,39,6,2
2825,126,159,10,40
2826,126,175,10,12
2827,126,175,10,35
2828,126,183,10,7
2829,153,427,7,51
2830,126,175,10,85
2831,126,183,10,89
2832,126,622,10,44
2833,126,622,9,73
2834,126,168,9,49
2835,126,175,9,68
2836,369,350,1,3
2837,126,424,9,26
2838,330,245,5,13
2839,126,725,10,23
2840,126,678,9,46
2841,126,674,9,47
2842,126,593,9,73
2843,253,519,12,11
2844,126,684,9,12
2845,126,687,10,67
2846,126,687,9,66
2848,127,330,6,16
2849,127,342,10,54
2850,127,326,6,16
2851,127,350,9,70
2852,127,336,9,80
2853,127,342,10,46
2854,127,336,10,54
2855,127,440,9,36
2856,127,435,9,55
2857,127,425,9,34
2858,127,424,9,19
2859,287,284,2,3
2860,127,430,9,13
2861,127,441,9,53
2862,349,21,11,39
2863,127,435,10,43
2864,128,573,6,32
2865,128,579,10,37
2866,128,569,9,5
2867,128,590,9,10
2868,128,585,9,67
2869,128,586,9,57
2870,128,591,9,68
2871,128,56,9,67
2872,128,579,6,90
2873,128,249,6,78
2874,128,258,6,51
2875,128,510,10,53
2876,128,431,9,71
2877,128,510,9,47
2878,128,246,9,3
2879,128,258,9,49
2880,128,243,6,8
2881,128,252,9,11
2882,128,243,9,43
2883,128,431,6,36
2884,128,232,6,27
2886,129,551,9,7
2887,129,541,9,50
2888,129,564,10,44
2889,299,413,7,21
2890,129,22,9,8
2891,129,552,9,20
2892,129,563,9,69
2893,129,548,9,49
2894,129,490,9,40
2895,251,543,2,84
2896,129,588,9,1
2897,129,564,9,37
2898,129,59,9,20
2899,129,242,9,33
2900,129,42,9,90
2901,129,60,10,22
2902,129,42,10,69
2903,130,487,6,41
2904,130,487,9,31
2905,130,494,9,34
2906,130,82,9,50
2907,130,498,9,77
2908,130,82,6,65
2909,130,489,6,10
2910,130,504,6,68
2911,130,497,10,25
2912,130,504,9,70
2913,130,483,9,33
2914,130,490,6,31
2915,130,637,6,71
2916,130,521,6,38
2917,130,249,9,4
2918,131,430,1,58
2919,130,650,9,74
2920,130,646,9,10
2921,282,316,1,54
2922,130,677,9,39
2923,130,648,9,3
2924,130,293,9,41
2925,130,524,6,88
2926,131,433,10,3
2927,131,438,10,75
2928,131,440,9,46
2929,126,684,12,18
2930,131,435,9,13
2931,131,433,9,17
2932,131,430,9,85
2933,131,439,6,42
2934,131,590,9,71
2935,131,372,9,26
2936,131,360,9,2
2937,131,655,9,52
2938,131,359,9,11
2939,131,358,9,6
2940,131,381,10,74
2941,131,358,10,43
2942,131,381,6,55
2943,132,548,6,32
2944,132,548,9,29
2945,132,644,9,25
2946,132,100,6,52
2947,132,393,6,35
2948,132,392,6,31
2949,132,413,9,39
2950,60,521,7,75
2951,132,410,9,87
2952,132,410,6,68
2953,132,403,9,58
2954,132,412,9,28
2955,132,314,9,12
2956,132,305,9,23
2957,133,669,9,5
2958,133,701,9,57
2959,47,226,2,85
2960,340,20,11,30
2961,133,280,10,18
2962,133,687,10,45
2963,133,678,6,63
2964,133,669,6,73
2965,133,678,9,5
2966,133,683,9,71
2967,133,674,6,2
2968,133,701,6,1
2969,133,674,9,7
2970,133,666,9,90
2971,133,47,6,6
2972,133,582,10,1
2973,133,585,10,74
2974,133,47,9,66
2975,133,576,9,69
2976,133,569,6,16
2977,133,68,9,74
2978,133,587,9,33
2979,35,36,12,83
2980,133,587,6,79
2981,133,570,9,50
2982,133,56,9,67
2983,133,585,10,10
2984,133,587,10,6
2985,134,448,10,75
2986,134,465,10,69
2987,134,471,10,56
2988,134,466,6,6
2989,134,468,9,81
2990,134,81,9,67
2991,134,427,9,27
2992,145,255,5,32
2993,134,456,9,79
2994,44,317,7,62
2995,177,427,5,27
2996,134,448,9,51
2997,134,381,9,57
2998,134,159,10,85
2999,134,433,9,57
3000,40,412,1,80
3001,134,424,9,36
3002,134,167,10,41
3003,134,175,10,68
3004,134,622,6,30
3005,134,622,9,89
3006,134,182,9,70
3007,134,169,9,54
3008,134,437,9,36
3009,134,177,6,7
3010,134,424,6,84
3011,135,647,6,1
3012,135,136,6,73
3013,50,584,12,84
3014,135,173,10,31
3015,135,147,10,8
3016,135,129,6,56
3017,135,173,6,58
3018,135,26,9,62
3019,135,150,9,49
3020,135,647,9,14
3021,135,140,9,11
3022,135,173,9,80
3023,135,152,9,73
3024,338,140,5,83
3025,135,298,10,9
3026,135,308,10,29
3027,135,308,10,3
3028,135,320,10,61
3029,135,305,6,89
3030,54,690,12,26
3031,135,298,6,26
3032,135,320,10,33
3033,135,305,9,50
3034,135,311,9,25
3035,135,298,10,86
3036,135,316,10,61
3037,135,301,6,58
3038,135,308,9,16
3039,135,312,9,82
3040,135,316,9,30
3041,135,318,9,75
3042,136,539,9,81
3043,136,519,9,2
3044,136,213,10,17
3045,136,227,10,75
3046,136,199,9,37
3047,136,201,9,31
3048,136,213,9,54
3049,251,313,1,88
3050,136,221,9,5
3051,136,327,10,55
3052,136,350,10,82
3053,136,345,10,82
3054,136,348,10,66
3055,136,348,9,45
3056,143,674,2,48
3057,136,207,9,41
3058,137,268,10,59
3059,137,285,10,3
3060,123,111,1,29
3061,137,287,9,60
3062,137,281,9,22
3063,137,271,9,17
3064,137,107,9,72
3065,137,285,9,71
3067,137,284,9,68
3068,137,315,13,10
3069,137,338,9,74
3070,137,302,9,46
3071,137,315,9,25
3072,137,316,9,1
3073,137,308,9,5
3074,137,307,9,58
3075,138,243,10,21
3076,138,244,10,83
3077,138,249,6,9
3078,137,315,11,80
3079,26,551,5,16
3080,138,258,10,50
3081,138,431,10,50
3082,138,431,10,40
3083,138,246,9,36
3084,138,258,9,2
3086,138,431,9,69
3087,213,47,12,40
3088,17,457,11,78
3089,138,243,9,45
3090,96,272,11,58
3091,138,252,9,62
3092,138,16,10,31
3093,138,21,10,7
3094,138,28,10,8
3095,138,19,10,49
3096,138,20,9,58
3097,138,21,9,21
3098,347,285,7,22
3100,138,27,9,47
3101,138,30,9,66
3102,138,19,9,22
3103,139,435,10,86
3104,139,429,9,9
3105,139,430,9,35
3106,139,424,10,79
3107,139,441,10,17
3108,139,578,9,45
3109,139,433,9,21
3110,139,435,9,59
3111,139,440,9,38
3112,139,439,10,43
3113,139,430,10,79
3114,139,424,6,88
3115,139,579,6,36
3116,139,576,10,39
3117,139,585,10,53
3118,139,585,10,55
3119,350,440,12,37
3120,356,345,5,36
3121,139,587,10,31
3122,139,582,9,26
3123,139,56,9,54
3124,139,587,9,10
3125,139,590,9,12
3126,139,569,9,59
3127,139,586,9,90
3128,139,573,6,37
3129,139,572,6,51
3130,140,465,10,24
3131,310,278,2,20
3132,168,268,12,83
3133,140,81,10,7
3134,140,468,6,11
3135,140,451,6,78
3136,140,81,9,39
3137,140,427,9,37
3138,140,468,9,18
3139,140,456,9,11
3140,140,456,6,57
3141,140,466,6,8
3142,140,655,6,72
3143,140,366,9,53
3145,140,358,9,20
3146,140,372,9,23
3147,140,364,6,18
3148,140,359,9,61
3149,140,373,9,43
3150,140,381,10,5
3151,175,244,1,28
3152,140,373,10,86
3153,141,546,10,39
3154,141,564,10,28
3155,141,548,9,22
3156,141,541,9,9
3157,141,545,6,50
3158,141,563,9,3
3159,141,556,9,43
3160,141,314,9,87
3161,141,412,9,54
3162,141,392,9,18
3163,141,299,9,12
3164,141,325,6,53
3165,141,403,9,75
3166,141,410,9,74
3167,142,108,6,51
3168,373,556,1,15
3169,142,548,9,27
3170,142,110,9,16
3171,142,121,6,27
3173,142,644,9,38
3174,142,96,9,12
3175,142,99,9,83
3176,142,304,6,46
3177,142,298,6,29
3178,253,227,5,77
3179,142,308,9,90
3180,142,319,9,85
3181,120,328,7,25
3182,142,316,9,1
3183,142,312,9,62
3184,142,320,10,27
3185,142,319,10,17
3186,142,320,9,19
3187,142,311,9,10
3188,143,725,6,8
3189,143,701,6,51
3190,143,678,9,28
3191,143,674,9,19
3192,143,683,9,47
3193,143,709,9,16
3194,64,576,1,30
3195,143,701,9,50
3196,143,666,9,26
3197,125,315,1,45
3198,143,709,10,66
3199,143,661,6,41
3200,143,341,10,53
3201,80,304,2,87
3202,143,350,10,65
3203,143,345,10,89
3204,143,334,10,63
3205,143,345,10,17
3206,120,557,11,49
3207,143,342,9,45
3208,143,339,9,37
3209,143,207,9,24
3210,143,349,9,65
3211,143,341,9,38
3212,143,348,9,10
3213,144,491,9,71
3214,342,408,7,88
3215,144,482,9,58
3216,144,504,10,26
3217,141,545,7,47
3218,144,497,10,38
3219,144,504,6,52
3220,341,243,2,60
3221,144,494,9,26
3222,144,495,9,45
3223,144,499,9,71
3224,319,360,1,15
3225,144,82,9,23
3226,144,491,6,40
3227,198,243,2,13
3228,144,494,6,89
3229,144,497,6,52
3230,144,499,10,15
3231,144,499,6,34
3232,144,480,10,49
3233,144,294,6,64
3234,144,302,10,25
3235,144,315,6,17
3236,144,311,10,19
3237,144,315,10,76
3238,144,338,9,73
3239,377,358,1,7
3240,144,302,9,89
3241,144,315,9,6
3242,324,339,7,39
3243,144,316,9,80
3244,144,296,6,39
3245,144,308,9,67
3246,144,307,9,46
3247,145,510,9,35
3248,26,543,2,10
3249,145,255,9,74
3250,145,258,9,11
3251,145,262,9,63
3252,145,244,10,59
3253,145,255,10,58
3254,145,249,6,77
3255,145,243,9,16
3256,145,252,9,53
3257,145,234,6,12
3258,145,629,6,24
3259,184,709,12,40
3260,121,212,1,6
3261,145,650,9,76
3262,145,249,9,36
3263,145,524,6,87
3264,145,648,9,51
3265,145,293,9,4
3266,145,639,9,82
3267,145,641,9,2
3268,146,285,10,53
3269,146,287,10,25
3270,146,268,6,50
3271,146,268,9,11
3272,146,161,9,56
3273,146,271,9,90
3274,213,287,1,9
3275,37,667,2,4
3276,146,267,9,63
3277,146,270,10,21
3278,146,285,10,17
3279,252,510,11,25
3280,146,266,10,57
3281,146,287,9,79
3282,146,284,9,28
3283,108,19,1,57
3284,146,60,6,62
3285,146,581,6,19
3286,146,59,9,41
3287,146,564,9,15
3288,146,588,9,16
3289,146,50,9,87
3290,146,581,9,15
3291,146,52,9,20
3292,147,47,10,18
3293,147,195,10,53
3294,147,212,10,45
3295,147,195,10,15
3296,147,213,6,77
3297,147,221,9,47
3298,147,213,9,50
3299,147,47,9,33
3300,147,201,9,4
3301,147,215,9,47
3302,147,240,9,29
3303,147,169,10,63
3304,147,437,10,64
3305,147,183,9,69
3306,147,622,9,82
3307,147,182,9,75
3308,229,560,1,52
3309,147,437,9,74
3310,147,181,9,88
3311,147,424,9,37
3312,147,175,6,4
3313,148,134,9,65
3314,148,131,9,2
3315,148,39,6,25
3316,148,647,9,39
3317,148,143,9,81
3318,148,147,10,68
3319,148,150,9,66
3320,148,151,9,66
3321,148,173,10,67
3322,148,173,6,53
3323,148,143,10,16
3324,148,12,10,78
3325,148,19,10,85
3326,148,23,6,62
3327,148,12,9,34
3328,148,377,9,55
3329,148,28,9,66
3330,133,674,1,3
3331,311,725,11,10
3332,148,30,9,23
3333,163,753,5,19
3334,148,19,6,48
3335,148,27,9,22
3337,149,307,6,86
3338,149,308,9,63
3339,196,460,1,12
3340,149,316,9,85
3341,149,316,9,85
3342,149,317,9,48
3343,149,297,6,31
3344,149,296,9,40
3345,149,338,9,7
3346,149,294,6,69
3347,149,297,10,6
3348,149,316,10,86
3349,149,338,6,59
3350,149,311,10,39
3351,149,674,10,76
3352,149,687,10,12
3353,149,674,9,4
3354,149,684,9,48
3355,149,709,9,65
3356,149,682,9,67
3357,114,678,7,29
3358,119,270,11,31
3359,149,687,9,11
3360,149,593,9,90
3361,150,327,6,56
3362,150,337,6,28
3363,150,342,9,28
3364,150,341,9,79
3365,150,350,10,41
3366,150,207,9,9
3367,150,339,9,2
3368,150,326,6,22
3369,150,121,6,65
3371,150,111,6,74
3373,150,548,9,35
3374,150,108,6,1
3375,150,111,9,63
3376,150,644,9,90
3377,150,108,9,60
3378,193,366,1,31
3379,150,114,9,50
3380,151,301,6,15
3381,151,312,9,49
3382,151,316,9,6
3383,30,253,7,23
3384,43,19,7,66
3385,151,320,10,50
3386,151,305,9,38
3387,151,311,9,82
3388,151,317,9,53
3389,151,318,9,89
3390,151,213,6,78
3391,151,227,6,46
3392,151,213,9,57
3393,151,221,9,39
3394,151,519,9,65
3395,151,47,9,36
3396,162,433,12,33
3397,246,296,1,29
3398,151,215,9,6
3399,151,472,9,79
3400,120,16,2,40
3401,152,573,6,90
3402,152,569,10,44
3403,152,585,10,90
3404,152,579,10,3
3405,152,585,6,58
3406,152,570,9,9
3407,171,336,1,4
3408,152,591,9,78
3409,152,590,9,58
3410,152,572,9,24
3411,279,176,12,54
3412,152,569,9,37
3413,152,56,9,15
3414,152,579,10,42
3415,152,497,10,75
3416,152,82,6,40
3417,152,496,6,40
3418,152,494,9,56
3419,152,496,9,34
3420,152,494,6,75
3421,152,484,9,1
3422,152,497,9,37
3423,152,484,10,31
3424,152,504,10,33
3425,152,483,9,79
3426,152,245,9,60
3427,152,479,6,38
3428,152,486,6,89
3429,153,5,6,58
3430,159,349,1,86
3431,153,20,6,11
3432,153,20,10,24
3433,153,27,10,64
3434,153,12,10,75
3435,153,19,10,25
3436,153,5,10,9
3437,153,28,10,36
3438,114,725,1,22
3439,153,5,9,14
3440,153,8,9,19
3441,153,23,9,64
3442,153,304,9,6
3443,153,27,9,84
3444,153,31,9,11
3445,153,427,9,61
3446,153,456,9,68
3447,153,81,9,3
3448,153,381,9,86
3449,154,40,9,56
3450,154,52,9,65
3451,154,56,9,49
3452,154,48,9,86
3453,154,53,9,2
3454,154,588,9,9
3455,154,588,6,27
3456,154,510,9,29
3457,154,255,9,35
3458,154,234,9,40
3459,154,232,9,81
3460,175,235,5,86
3461,154,431,10,34
3462,154,476,6,63
3463,72,358,7,59
3464,154,243,9,21
3465,154,252,9,76
3466,155,159,9,70
3467,155,433,9,29
3468,155,158,6,2
3469,177,286,1,37
3470,155,179,10,69
3471,155,437,10,38
3472,155,169,10,66
3473,155,166,6,51
3474,155,169,9,72
3475,155,168,9,45
3476,155,179,10,49
3477,155,175,10,15
3478,16,383,2,80
3479,155,437,10,9
3480,155,175,10,41
3481,357,261,12,82
3482,155,175,9,82
3483,155,385,9,48
3484,155,43,6,50
3485,155,43,9,15
3486,155,548,9,22
3487,155,551,9,19
3488,155,556,9,26
3489,181,316,7,87
3490,155,545,6,47
3491,155,559,9,84
3492,155,557,9,12
3493,155,563,6,17
3494,156,397,6,56
3495,156,393,6,82
3496,156,413,9,56
3497,156,412,9,90
3498,156,407,9,61
3499,156,400,9,46
3500,156,405,9,3
3501,156,305,9,32
3502,156,440,9,79
3503,156,99,9,28
3504,156,435,9,84
3505,156,433,9,69
3506,156,426,6,34
3507,157,521,10,21
3508,157,648,10,25
3509,157,635,10,44
3510,157,677,10,67
3511,157,677,9,77
3512,157,646,9,49
3513,157,249,9,66
3514,157,650,9,72
3515,157,633,9,4
3516,157,629,9,70
3517,134,427,5,81
3518,113,650,11,57
3519,157,521,10,86
3520,157,140,9,77
3521,157,147,9,26
3522,157,150,9,58
3523,157,26,9,58
3524,157,26,10,37
3525,157,141,6,45
3526,157,173,6,41
3527,158,37,9,33
3528,158,289,9,61
3529,158,36,6,87
3530,158,37,6,70
3531,158,48,9,55
3532,158,59,9,30
3533,158,242,6,32
3534,377,436,12,49
3535,158,56,9,83
3536,158,50,9,3
3537,158,215,10,68
3538,88,438,12,58
3539,158,227,10,15
3540,334,397,11,40
3541,366,648,11,79
3542,158,195,6,79
3543,158,519,9,48
3544,158,472,9,90
3545,158,47,9,11
3546,158,201,9,12
3547,158,227,10,39
3548,158,201,10,69
3549,158,212,9,50
3550,158,240,9,42
3551,311,684,1,79
3552,159,341,10,52
3553,159,207,10,15
3554,159,349,10,8
3555,159,339,10,6
3556,159,337,10,21
3557,159,327,6,79
3558,159,345,9,3
3559,159,342,9,61
3560,159,349,10,60
3561,159,342,10,67
3562,159,337,9,82
3563,159,336,9,90
3564,159,339,10,11
3565,159,342,10,28
3566,159,327,9,5
3567,159,325,9,58
3568,159,333,10,34
3569,159,341,10,7
3570,159,325,10,86
3571,159,82,6,53
3572,159,496,9,84
3573,159,494,9,55
3574,159,245,9,68
3575,159,484,9,90
3576,159,82,9,48
3577,159,717,9,83
3578,160,249,10,38
3579,160,654,10,81
3580,361,435,7,1
3581,160,524,6,15
3582,160,641,9,7
3583,160,650,9,71
3584,160,648,10,76
3585,160,635,6,27
3586,160,648,9,83
3587,160,293,9,35
3588,170,276,2,57
3589,267,570,12,78
3590,160,635,9,14
3591,130,521,1,18
3592,160,597,9,73
3593,160,469,10,24
3594,160,457,10,66
3595,160,81,10,12
3596,353,56,1,77
3597,160,278,6,24
3598,160,467,9,82
3599,160,81,9,39
3600,160,461,9,79
3601,160,473,9,78
3602,160,468,9,19
3603,160,476,9,16
3604,160,451,6,85
3605,160,381,6,36
3606,160,566,6,56
3608,161,371,9,45
3609,161,364,6,12
3610,136,199,5,70
3611,161,364,9,63
3612,161,673,9,4
3613,161,548,9,37
3614,161,370,9,15
3615,161,355,6,60
3616,161,548,9,9
3618,161,115,10,39
3619,161,111,10,6
3620,161,644,9,67
3621,161,108,9,16
3622,161,117,9,4
3623,3,686,11,5
3625,162,28,10,7
3626,162,27,10,85
3627,162,28,6,22
3628,133,569,1,21
3629,263,317,12,72
3630,162,19,9,88
3631,162,21,9,90
3632,162,27,4,74
3633,162,64,6,7
3634,162,28,9,35
3635,162,30,9,19
3636,162,20,10,17
3637,162,21,10,81
3638,162,27,9,42
3639,162,377,9,11
3640,162,424,6,18
3642,162,435,9,45
3643,162,440,9,63
3644,162,433,9,37
3645,162,420,9,4
3646,163,612,6,63
3647,163,579,6,73
3648,163,612,9,34
3649,163,569,9,46
3650,163,203,9,4
3651,163,47,9,58
3652,163,573,10,52
3653,163,585,10,66
3654,163,570,9,48
3655,163,68,9,87
3656,163,131,6,56
3658,35,40,7,76
3659,262,472,5,54
3660,163,35,9,17
3661,163,143,6,11
3662,163,143,9,55
3664,163,753,10,66
3665,163,150,10,44
3666,163,35,6,84
3667,163,150,9,30
3668,163,147,9,80
3669,164,316,10,8
3670,164,320,10,40
3671,164,308,6,87
3672,164,312,9,70
3673,164,320,9,41
3674,164,315,9,69
3675,285,539,5,51
3676,164,310,9,17
3677,164,293,10,24
3678,164,315,10,61
3679,164,305,9,59
3680,164,311,9,39
3681,164,559,10,72
3682,164,43,9,72
3683,164,557,9,10
3684,83,548,7,25
3685,164,560,6,30
3686,164,551,6,50
3687,164,563,9,85
3688,164,564,9,23
3689,164,552,6,54
3690,164,551,9,35
3691,164,22,9,60
3692,165,491,9,88
3693,165,717,9,42
3694,165,484,6,85
3695,165,489,6,82
3696,165,497,10,5
3697,165,494,9,20
3698,165,501,9,7
3699,165,717,9,13
3700,165,100,9,55
3701,165,485,6,31
3702,261,95,2,89
3703,165,27,10,4
3704,165,28,10,30
3705,165,23,10,17
3706,165,28,10,5
3707,165,20,10,88
3708,165,328,9,72
3709,165,11,9,37
3710,165,20,9,58
3711,165,21,9,1
3712,165,19,10,21
3713,165,21,10,61
3714,165,19,9,62
3716,221,195,1,39
3717,165,377,9,35
3718,361,441,7,44
3719,165,23,6,4
3720,166,114,9,18
3722,166,121,9,55
3723,166,644,9,45
3724,166,68,6,85
3725,83,548,1,73
3726,166,575,6,43
3727,166,68,9,48
3728,166,47,9,38
3729,166,587,9,66
3730,166,584,9,38
3731,167,552,6,9
3732,167,22,9,35
3733,167,563,9,42
3734,167,552,9,89
3735,167,555,9,41
3736,167,548,9,37
3738,167,327,10,71
3739,167,326,10,34
3740,167,337,6,2
3741,167,326,10,82
3742,167,349,10,67
3745,167,345,6,23
3746,167,335,10,30
3747,140,359,2,18
3748,167,349,10,59
3749,167,337,9,1
3750,167,336,9,87
3751,167,327,9,61
3752,167,333,9,22
3753,167,349,9,70
3754,167,344,9,60
3755,167,348,10,18
3756,167,350,10,72
3757,24,371,7,56
3758,282,31,1,69
3760,168,286,10,19
3761,168,286,6,68
3762,168,107,6,88
3763,168,281,6,34
3764,168,266,6,62
3765,173,569,2,33
3767,168,59,9,90
3768,168,285,10,68
3769,168,272,9,46
3770,168,287,9,8
3771,168,161,9,59
3772,168,268,9,87
3773,168,240,6,26
3774,168,298,10,2
3775,168,316,10,28
3776,168,240,9,62
3777,168,315,9,3
3778,168,298,10,10
3779,168,293,10,84
3780,70,350,1,21
3782,168,317,9,34
3783,168,299,9,82
3784,168,310,6,56
3785,168,213,6,5
3786,168,316,9,72
3787,168,294,9,18
3788,168,299,6,59
3789,173,583,5,5
3790,169,56,6,56
3791,368,582,5,14
3792,169,50,9,58
3793,169,588,9,27
3794,169,564,9,85
3795,144,497,12,48
3796,169,59,9,57
3797,169,56,9,84
3798,169,490,9,66
3799,169,19,10,78
3800,169,20,10,34
3801,169,23,6,83
3802,169,12,10,72
3803,169,19,10,29
3804,169,19,6,14
3805,169,27,10,89
3806,378,305,2,27
3807,169,20,10,13
3808,277,466,11,86
3809,169,19,9,75
3810,169,16,9,37
3811,169,20,9,37
3812,169,31,9,24
3813,169,28,9,80
3814,169,21,9,17
3815,169,27,10,51
3816,169,21,10,27
3817,170,286,10,55
3818,170,287,10,74
3819,170,107,10,71
3820,170,287,10,2
3821,170,286,9,90
3822,170,284,9,80
3823,243,114,11,67
3824,170,270,6,3
3825,170,285,10,45
3826,170,287,10,26
3827,170,285,9,17
3829,170,276,9,90
3831,170,654,6,24
3833,170,635,6,23
3834,170,249,9,65
3835,242,243,1,61
3836,170,651,9,52
3837,170,521,9,65
3838,170,646,9,13
3839,170,633,9,1
3840,6,151,5,41
3841,170,631,9,35
3842,171,336,10,90
3844,171,339,10,2
3845,171,349,10,88
3846,171,342,10,54
3847,171,350,10,79
3848,171,330,10,87
3849,171,349,10,17
3850,171,339,9,78
3851,171,341,9,36
3852,171,327,10,61
3853,107,157,11,1
3854,171,350,10,9
3855,171,336,6,23
3856,171,182,9,70
3857,171,158,9,26
3858,171,455,6,84
3859,171,181,10,86
3860,171,175,10,83
3861,171,622,10,71
3862,171,181,10,33
3863,171,181,10,11
3864,171,179,9,88
3865,171,170,9,6
3866,171,175,6,2
3867,172,437,6,70
3868,249,276,1,9
3869,361,429,12,34
3870,172,433,9,30
3871,172,99,9,15
3872,172,439,9,69
3873,172,435,9,65
3874,172,426,10,47
3875,172,439,10,35
3876,197,687,2,14
3877,172,441,10,16
3878,377,358,11,45
3879,172,440,10,14
3880,172,441,6,47
3881,172,440,9,16
3882,172,444,9,64
3883,172,457,10,69
3884,172,456,10,29
3885,172,469,10,19
3886,172,81,6,44
3887,172,448,10,75
3888,172,469,10,8
3889,172,81,9,61
3890,177,272,1,28
3891,172,471,9,15
3892,172,448,6,66
3893,172,476,9,85
3894,172,458,9,69
3895,172,466,9,67
3896,172,460,9,22
3897,172,457,6,10
3898,173,185,6,66
3899,173,196,6,39
3900,173,226,9,79
3901,173,472,9,32
3902,3,686,12,17
3903,173,201,9,7
3904,18,287,5,14
3905,173,47,9,14
3906,173,206,9,16
3907,173,221,9,49
3908,173,195,6,14
3909,173,573,13,2
3910,173,579,10,76
3911,173,68,9,37
3912,173,56,9,14
3913,173,576,9,90
3914,357,554,11,83
3915,372,677,7,82
3916,173,572,9,63
3917,173,590,10,77
3918,173,56,10,26
3919,304,669,1,41
3920,173,583,9,48
3921,173,584,9,39
3922,173,569,6,69
3923,205,149,1,66
3924,173,579,10,73
3925,317,548,7,48
3926,174,673,10,63
3927,174,383,10,22
3928,174,373,10,42
3929,174,381,10,6
3930,174,383,9,76
3931,321,377,5,87
3932,174,384,9,43
3933,174,360,6,43
3934,174,370,9,15
3935,174,371,9,46
3936,174,363,9,41
3937,38,570,1,35
3938,174,366,9,20
3939,56,497,7,48
3940,174,292,6,49
3941,174,311,9,54
3942,174,316,9,44
3943,174,308,9,16
3944,174,338,9,53
3945,174,312,6,44
3946,174,320,9,88
3947,42,115,2,70
3948,324,326,2,2
3949,201,360,1,67
3950,174,317,9,56
3951,174,320,6,28
3952,175,555,10,33
3953,175,563,10,25
3954,175,564,9,21
3955,175,556,9,30
3956,92,315,12,57
3957,175,542,6,75
3958,175,560,6,36
3959,175,551,9,4
3960,175,548,9,84
3961,175,563,9,53
3962,175,562,9,83
3963,175,545,6,80
3964,175,244,9,45
3965,324,337,11,74
3966,175,255,9,83
3967,175,253,9,15
3968,180,384,5,19
3969,175,510,9,87
3970,175,431,6,72
3971,175,243,6,13
3972,175,235,6,81
3973,175,253,10,77
3974,175,249,9,47
3975,175,248,9,37
3976,176,249,10,50
3977,176,249,6,76
3978,176,651,10,45
3979,176,249,10,53
3980,176,646,10,23
3981,176,249,10,50
3982,176,677,9,29
3983,59,59,12,61
3984,176,644,9,75
3985,176,651,9,37
3986,176,650,9,51
3987,176,597,9,64
3988,176,635,9,44
3989,108,20,11,10
3990,176,43,6,22
3991,176,37,6,63
3992,176,42,9,20
3993,176,242,9,44
3994,55,150,1,46
3995,176,490,9,7
3996,176,543,9,40
3997,36,452,7,22
3998,176,56,9,22
3999,176,564,9,48
4000,372,263,1,69
4001,177,457,6,51
4002,177,469,10,85
4003,177,451,6,65
4005,177,427,6,64
4006,177,473,9,26
4007,177,81,9,73
4008,177,427,9,47
4009,177,465,9,28
4010,177,286,10,86
4011,177,268,9,2
4012,177,267,9,4
4013,177,268,6,17
4014,177,272,9,81
4015,177,287,9,77
4016,177,281,6,29
4017,177,107,9,10
4020,178,725,10,42
4021,178,687,10,62
4022,178,659,9,6
4023,178,678,9,26
4024,178,709,9,27
4025,178,684,9,58
4026,178,593,9,23
4027,178,682,9,33
4028,178,438,10,46
4029,178,441,10,86
4030,178,439,10,83
